"SECTOR","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Industrial Processes - Storage and Transfer","VA","51","Tazewell","185","Volatile Organic Compounds","CAP","92.10683","TON"
"Gas Stations","VA","51","Lee","105","Volatile Organic Compounds","CAP","92.0995363","TON"
"Industrial Processes - Storage and Transfer","VA","51","Mecklenburg","117","Volatile Organic Compounds","CAP","91.95329","TON"
"Industrial Processes - Storage and Transfer","VA","51","Pittsylvania","143","Volatile Organic Compounds","CAP","91.86495","TON"
"Industrial Processes - Storage and Transfer","VA","51","Warren","187","Volatile Organic Compounds","CAP","91.70281","TON"
"Industrial Processes - Storage and Transfer","VA","51","Winchester city","840","Volatile Organic Compounds","CAP","91.33142","TON"
"Fuel Comb - Residential - Wood","VA","51","Wise","195","Volatile Organic Compounds","CAP","91.1507345","TON"
"Fuel Comb - Residential - Wood","VA","51","Louisa","109","Volatile Organic Compounds","CAP","90.8179099","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Mathews","115","Volatile Organic Compounds","CAP","90.81678","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Rappahannock","157","Volatile Organic Compounds","CAP","90.78792","TON"
"Industrial Processes - Storage and Transfer","VA","51","Emporia city","595","Volatile Organic Compounds","CAP","90.646987","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Rockingham","165","Volatile Organic Compounds","CAP","90.4375","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Lynchburg city","680","Volatile Organic Compounds","CAP","89.4442","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Williamsburg city","830","Volatile Organic Compounds","CAP","89.21766248459","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Radford city","750","Volatile Organic Compounds","CAP","89.21367","TON"
"Fuel Comb - Residential - Wood","VA","51","Carroll","035","Volatile Organic Compounds","CAP","89.0151902","TON"
"Industrial Processes - NEC","VA","51","Norfolk city","710","Volatile Organic Compounds","CAP","88.97661772","TON"
"Waste Disposal","VA","51","Montgomery","121","Volatile Organic Compounds","CAP","88.6485455","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Amherst","009","Volatile Organic Compounds","CAP","88.27228316115","TON"
"Fires - Prescribed Fires","VA","51","Shenandoah","171","Volatile Organic Compounds","CAP","87.9503","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","King and Queen","097","Volatile Organic Compounds","CAP","87.82689","TON"
"Fires - Wildfires","VA","51","Scott","169","Volatile Organic Compounds","CAP","87.440021","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Albemarle","003","Volatile Organic Compounds","CAP","86.732358","TON"
"Fuel Comb - Residential - Wood","VA","51","Portsmouth city","740","Volatile Organic Compounds","CAP","86.72346501","TON"
"Fuel Comb - Residential - Wood","VA","51","Danville city","590","Volatile Organic Compounds","CAP","86.650051","TON"
"Solvent - Consumer & Commercial Solvent Use","VA","51","Surry","181","Volatile Organic Compounds","CAP","86.40412","TON"
"Gas Stations","VA","51","Clarke","043","Volatile Organic Compounds","CAP","86.3965597","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Augusta","015","Volatile Organic Compounds","CAP","86.3366","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Fairfax city","600","Volatile Organic Compounds","CAP","85.9018044","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Poquoson city","735","Volatile Organic Compounds","CAP","85.86679","TON"
"Fuel Comb - Residential - Wood","VA","51","Halifax","083","Volatile Organic Compounds","CAP","85.7370204","TON"
"Solvent - Degreasing","VA","51","Roanoke city","770","Volatile Organic Compounds","CAP","85.7035","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Buckingham","029","Volatile Organic Compounds","CAP","85.422666068708","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Fredericksburg city","630","Volatile Organic Compounds","CAP","85.3696032","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Washington","191","Volatile Organic Compounds","CAP","85.3062265","TON"
"Fuel Comb - Residential - Wood","VA","51","Wythe","197","Volatile Organic Compounds","CAP","85.2241134","TON"
"Fuel Comb - Residential - Wood","VA","51","Smyth","173","Volatile Organic Compounds","CAP","84.9590195","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","New Kent","127","Volatile Organic Compounds","CAP","84.8958889","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Bland","021","Volatile Organic Compounds","CAP","84.4448461","TON"
"Solvent - Consumer & Commercial Solvent Use","VA","51","Radford city","750","Volatile Organic Compounds","CAP","84.396946","TON"
"Fuel Comb - Residential - Wood","VA","51","Mecklenburg","117","Volatile Organic Compounds","CAP","84.0929939","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","King William","101","Volatile Organic Compounds","CAP","83.216337","TON"
"Industrial Processes - Non-ferrous Metals","VA","51","Augusta","015","Volatile Organic Compounds","CAP","82.928145","TON"
"Fires - Wildfires","VA","51","Amherst","009","Volatile Organic Compounds","CAP","82.571536","TON"
"Industrial Processes - NEC","VA","51","Richmond city","760","Volatile Organic Compounds","CAP","82.5520712","TON"
"Fuel Comb - Residential - Wood","VA","51","Russell","167","Volatile Organic Compounds","CAP","82.5169821","TON"
"Fires - Prescribed Fires","VA","51","Floyd","063","Volatile Organic Compounds","CAP","82.3771","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Amherst","009","Volatile Organic Compounds","CAP","82.210968","TON"
"Solvent - Consumer & Commercial Solvent Use","VA","51","Middlesex","119","Volatile Organic Compounds","CAP","81.852624","TON"
"Fuel Comb - Residential - Wood","VA","51","Charlottesville city","540","Volatile Organic Compounds","CAP","81.6967577","TON"
"Bulk Gasoline Terminals","VA","51","Richmond city","760","Volatile Organic Compounds","CAP","81.47359989","TON"
"Solvent - Consumer & Commercial Solvent Use","VA","51","Lancaster","103","Volatile Organic Compounds","CAP","81.420843","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Bedford","019","Volatile Organic Compounds","CAP","81.1734","TON"
"Gas Stations","VA","51","Prince Edward","147","Volatile Organic Compounds","CAP","81.132452","TON"
"Gas Stations","VA","51","Northampton","131","Volatile Organic Compounds","CAP","81.060111","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Wythe","197","Volatile Organic Compounds","CAP","80.8667503","TON"
"Waste Disposal","VA","51","Virginia Beach city","810","Volatile Organic Compounds","CAP","80.8247499","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","James city","095","Volatile Organic Compounds","CAP","80.5826","TON"
"Gas Stations","VA","51","Isle of Wight","093","Volatile Organic Compounds","CAP","80.239772","TON"
"Gas Stations","VA","51","Sussex","183","Volatile Organic Compounds","CAP","80.0339375","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Cumberland","049","Volatile Organic Compounds","CAP","78.953974","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Surry","181","Volatile Organic Compounds","CAP","78.75963","TON"
"Industrial Processes - Chemical Manuf","VA","51","Montgomery","121","Volatile Organic Compounds","CAP","78.694595","TON"
"Fires - Prescribed Fires","VA","51","Westmoreland","193","Volatile Organic Compounds","CAP","78.3954","TON"
"Fires - Prescribed Fires","VA","51","Hanover","085","Volatile Organic Compounds","CAP","78.1264","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Chesterfield","041","Volatile Organic Compounds","CAP","78.05966157457","TON"
"Fires - Prescribed Fires","VA","51","Middlesex","119","Volatile Organic Compounds","CAP","77.7933","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Spotsylvania","177","Volatile Organic Compounds","CAP","77.762043","TON"
"Solvent - Consumer & Commercial Solvent Use","VA","51","Martinsville city","690","Volatile Organic Compounds","CAP","77.600601","TON"
"Solvent - Consumer & Commercial Solvent Use","VA","51","Craig","045","Volatile Organic Compounds","CAP","77.541969","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","York","199","Volatile Organic Compounds","CAP","77.1884","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Fauquier","061","Volatile Organic Compounds","CAP","76.9626","TON"
"Fuel Comb - Electric Generation - Coal","VA","51","Halifax","083","Volatile Organic Compounds","CAP","76.768","TON"
"Industrial Processes - Chemical Manuf","VA","51","Colonial Heights city","570","Volatile Organic Compounds","CAP","76.676","TON"
"Gas Stations","VA","51","Giles","071","Volatile Organic Compounds","CAP","76.56165003","TON"
"Fires - Prescribed Fires","VA","51","Loudoun","107","Volatile Organic Compounds","CAP","76.1594","TON"
"Fuel Comb - Residential - Wood","VA","51","Pulaski","155","Volatile Organic Compounds","CAP","76.0641465","TON"
"Waste Disposal","VA","51","Augusta","015","Volatile Organic Compounds","CAP","75.909071","TON"
"Gas Stations","VA","51","Alexandria city","510","Volatile Organic Compounds","CAP","75.89704103","TON"
"Waste Disposal","VA","51","Pittsylvania","143","Volatile Organic Compounds","CAP","75.77415","TON"
"Fuel Comb - Residential - Wood","VA","51","Orange","137","Volatile Organic Compounds","CAP","75.669673","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Hanover","085","Volatile Organic Compounds","CAP","75.31319481","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Petersburg city","730","Volatile Organic Compounds","CAP","75.1545611","TON"
"Fires - Prescribed Fires","VA","51","Giles","071","Volatile Organic Compounds","CAP","74.7494","TON"
"Fuel Comb - Residential - Wood","VA","51","Botetourt","023","Volatile Organic Compounds","CAP","74.7288763","TON"
"Fuel Comb - Residential - Wood","VA","51","Amherst","009","Volatile Organic Compounds","CAP","74.6528996","TON"
"Gas Stations","VA","51","Petersburg city","730","Volatile Organic Compounds","CAP","74.44219003","TON"
"Solvent - Consumer & Commercial Solvent Use","VA","51","Manassas Park city","685","Volatile Organic Compounds","CAP","74.3729423","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Pittsylvania","143","Volatile Organic Compounds","CAP","73.6936","TON"
"Gas Stations","VA","51","Powhatan","145","Volatile Organic Compounds","CAP","73.677467","TON"
"Gas Stations","VA","51","Southampton","175","Volatile Organic Compounds","CAP","73.58567","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Pulaski","155","Volatile Organic Compounds","CAP","73.5551899","TON"
"Fuel Comb - Residential - Wood","VA","51","Harrisonburg city","660","Volatile Organic Compounds","CAP","73.4105656","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Tazewell","185","Volatile Organic Compounds","CAP","73.10771043946","TON"
"Solvent - Consumer & Commercial Solvent Use","VA","51","Charles city","036","Volatile Organic Compounds","CAP","72.956146","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Bland","021","Volatile Organic Compounds","CAP","72.86793","TON"
"Gas Stations","VA","51","Bristol city","520","Volatile Organic Compounds","CAP","72.71380018","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Halifax","083","Volatile Organic Compounds","CAP","72.520342","TON"
"Industrial Processes - NEC","VA","51","Pittsylvania","143","Volatile Organic Compounds","CAP","72.5133649","TON"
"Solvent - Degreasing","VA","51","Hanover","085","Volatile Organic Compounds","CAP","72.396","TON"
"Solvent - Consumer & Commercial Solvent Use","VA","51","Bath","017","Volatile Organic Compounds","CAP","72.347203","TON"
"Gas Stations","VA","51","Nelson","125","Volatile Organic Compounds","CAP","72.156961","TON"
"Fires - Wildfires","VA","51","Middlesex","119","Volatile Organic Compounds","CAP","72.086745","TON"
"Industrial Processes - NEC","VA","51","Prince William","153","Volatile Organic Compounds","CAP","71.82946392","TON"
"Fuel Comb - Residential - Wood","VA","51","Suffolk city","800","Volatile Organic Compounds","CAP","71.698000974","TON"
"Solvent - Consumer & Commercial Solvent Use","VA","51","Williamsburg city","830","Volatile Organic Compounds","CAP","71.450336","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Bristol city","520","Volatile Organic Compounds","CAP","71.3176595","TON"
"Gas Stations","VA","51","Waynesboro city","820","Volatile Organic Compounds","CAP","71.05796","TON"
"Fuel Comb - Electric Generation - Natural Gas","VA","51","Louisa","109","Volatile Organic Compounds","CAP","70.9573735","TON"
"Solvent - Degreasing","VA","51","Portsmouth city","740","Volatile Organic Compounds","CAP","70.8805","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Chesapeake city","550","Volatile Organic Compounds","CAP","70.070291","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Brunswick","025","Volatile Organic Compounds","CAP","69.904441633629","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Petersburg city","730","Volatile Organic Compounds","CAP","69.79638","TON"
"Fires - Wildfires","VA","51","Dinwiddie","053","Volatile Organic Compounds","CAP","69.7065","TON"
"Fuel Comb - Residential - Wood","VA","51","Warren","187","Volatile Organic Compounds","CAP","69.6753672","TON"
"Waste Disposal","VA","51","Giles","071","Volatile Organic Compounds","CAP","69.64237","TON"
"Waste Disposal","VA","51","Prince William","153","Volatile Organic Compounds","CAP","69.31085798","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Wise","195","Volatile Organic Compounds","CAP","68.82632107745","TON"
"Industrial Processes - Pulp & Paper","VA","51","Bedford","019","Volatile Organic Compounds","CAP","68.803853","TON"
"Gas Stations","VA","51","Gloucester","073","Volatile Organic Compounds","CAP","68.750858","TON"
"Industrial Processes - NEC","VA","51","King William","101","Volatile Organic Compounds","CAP","68.6024195","TON"
"Industrial Processes - NEC","VA","51","Virginia Beach city","810","Volatile Organic Compounds","CAP","68.401318902","TON"
"Mobile - Aircraft","VA","51","Henrico","087","Volatile Organic Compounds","CAP","68.345161082","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Bedford","019","Volatile Organic Compounds","CAP","68.322571","TON"
"Fires - Prescribed Fires","VA","51","Augusta","015","Volatile Organic Compounds","CAP","68.3215","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Falls Church city","610","Volatile Organic Compounds","CAP","68.23255439925","TON"
"Gas Stations","VA","51","York","199","Volatile Organic Compounds","CAP","67.6749978","TON"
"Fires - Prescribed Fires","VA","51","Bedford","019","Volatile Organic Compounds","CAP","67.4641","TON"
"Waste Disposal","VA","51","Fauquier","061","Volatile Organic Compounds","CAP","67.061411","TON"
"Waste Disposal","VA","51","Suffolk city","800","Volatile Organic Compounds","CAP","66.9363013","TON"
"Industrial Processes - NEC","VA","51","Lynchburg city","680","Volatile Organic Compounds","CAP","66.77056","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Charlottesville city","540","Volatile Organic Compounds","CAP","66.691205","TON"
"Solvent - Degreasing","VA","51","Albemarle","003","Volatile Organic Compounds","CAP","66.6295","TON"
"Solvent - Degreasing","VA","51","Arlington","013","Volatile Organic Compounds","CAP","66.0935","TON"
"Fuel Comb - Residential - Wood","VA","51","York","199","Volatile Organic Compounds","CAP","66.045564042","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Orange","137","Volatile Organic Compounds","CAP","66.03197486033","TON"
"Fuel Comb - Residential - Wood","VA","51","Caroline","033","Volatile Organic Compounds","CAP","65.8812852","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Franklin","067","Volatile Organic Compounds","CAP","65.871","TON"
"Fuel Comb - Electric Generation - Coal","VA","51","Chesterfield","041","Volatile Organic Compounds","CAP","65.759","TON"
"Waste Disposal","VA","51","Norfolk city","710","Volatile Organic Compounds","CAP","65.594138","TON"
"Fuel Comb - Residential - Wood","VA","51","Powhatan","145","Volatile Organic Compounds","CAP","65.4132538","TON"
"Waste Disposal","VA","51","Henrico","087","Volatile Organic Compounds","CAP","65.35915698","TON"
"Fires - Prescribed Fires","VA","51","Fairfax","059","Volatile Organic Compounds","CAP","65.2676","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Alleghany","005","Volatile Organic Compounds","CAP","65.2235607","TON"
"Solvent - Consumer & Commercial Solvent Use","VA","51","Poquoson city","735","Volatile Organic Compounds","CAP","64.882849","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Washington","191","Volatile Organic Compounds","CAP","64.5594","TON"
"Mobile - Aircraft","VA","51","Stafford","179","Volatile Organic Compounds","CAP","64.5017994562","TON"
"Solvent - Graphic Arts","VA","51","Loudoun","107","Volatile Organic Compounds","CAP","64.2195","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Dinwiddie","053","Volatile Organic Compounds","CAP","64.1831073","TON"
"Solvent - Degreasing","VA","51","Hampton city","650","Volatile Organic Compounds","CAP","64.1713","TON"
"Industrial Processes - NEC","VA","51","Halifax","083","Volatile Organic Compounds","CAP","64.1298839","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Campbell","031","Volatile Organic Compounds","CAP","64.068","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Goochland","075","Volatile Organic Compounds","CAP","64.0416327","TON"
"Gas Stations","VA","51","Nottoway","135","Volatile Organic Compounds","CAP","63.8962391","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Scott","169","Volatile Organic Compounds","CAP","63.86511412837","TON"
"Fuel Comb - Residential - Wood","VA","51","Rockbridge","163","Volatile Organic Compounds","CAP","63.7724737","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Manassas Park city","685","Volatile Organic Compounds","CAP","63.68185304319","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Louisa","109","Volatile Organic Compounds","CAP","63.551936","TON"
"Solvent - Degreasing","VA","51","Montgomery","121","Volatile Organic Compounds","CAP","63.1548","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Henry","089","Volatile Organic Compounds","CAP","63.0244","TON"
"Solvent - Degreasing","VA","51","Washington","191","Volatile Organic Compounds","CAP","62.8221","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Mecklenburg","117","Volatile Organic Compounds","CAP","62.796512","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Falls Church city","610","Volatile Organic Compounds","CAP","62.793767","TON"
"Fuel Comb - Residential - Wood","VA","51","Dinwiddie","053","Volatile Organic Compounds","CAP","62.773351","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Fauquier","061","Volatile Organic Compounds","CAP","62.6131953499","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Virginia Beach city","810","Volatile Organic Compounds","CAP","62.569458","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Charlotte","037","Volatile Organic Compounds","CAP","62.446389","TON"
"Gas Stations","VA","51","Russell","167","Volatile Organic Compounds","CAP","62.2584973","TON"
"Fuel Comb - Residential - Wood","VA","51","Buchanan","027","Volatile Organic Compounds","CAP","62.2121457","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Manassas Park city","685","Volatile Organic Compounds","CAP","62.14333","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Chesterfield","041","Volatile Organic Compounds","CAP","62.02709257","TON"
"Solvent - Graphic Arts","VA","51","Harrisonburg city","660","Volatile Organic Compounds","CAP","61.9415","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Smyth","173","Volatile Organic Compounds","CAP","61.8175392","TON"
"Industrial Processes - Pulp & Paper","VA","51","Westmoreland","193","Volatile Organic Compounds","CAP","61.68994","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Chesapeake city","550","Volatile Organic Compounds","CAP","61.6678638","TON"
"Industrial Processes - NEC","VA","51","Spotsylvania","177","Volatile Organic Compounds","CAP","61.5952369","TON"
"Fires - Prescribed Fires","VA","51","Botetourt","023","Volatile Organic Compounds","CAP","61.505","TON"
"Fuel Comb - Residential - Wood","VA","51","Lee","105","Volatile Organic Compounds","CAP","61.478555","TON"
"Waste Disposal","VA","51","Franklin","067","Volatile Organic Compounds","CAP","61.4385324","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Russell","167","Volatile Organic Compounds","CAP","61.393597310448","TON"
"Industrial Processes - Petroleum Refineries","VA","51","York","199","Volatile Organic Compounds","CAP","61.1","TON"
"Industrial Processes - Cement Manuf","VA","51","Botetourt","023","Volatile Organic Compounds","CAP","60.714","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Bath","017","Volatile Organic Compounds","CAP","60.37218","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Franklin city","620","Volatile Organic Compounds","CAP","60.312206","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Charlottesville city","540","Volatile Organic Compounds","CAP","60.2947048","TON"
"Solvent - Consumer & Commercial Solvent Use","VA","51","Falls Church city","610","Volatile Organic Compounds","CAP","60.172186","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Craig","045","Volatile Organic Compounds","CAP","59.774725184815","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Emporia city","595","Volatile Organic Compounds","CAP","59.1168207","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Manassas city","683","Volatile Organic Compounds","CAP","58.9009678478","TON"
"Waste Disposal","VA","51","Louisa","109","Volatile Organic Compounds","CAP","58.88551718","TON"
"Industrial Processes - Ferrous Metals","VA","51","Dinwiddie","053","Volatile Organic Compounds","CAP","58.697","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Harrisonburg city","660","Volatile Organic Compounds","CAP","58.5667","TON"
"Mobile - Aircraft","VA","51","Chesapeake city","550","Volatile Organic Compounds","CAP","58.561434417","TON"
"Waste Disposal","VA","51","Campbell","031","Volatile Organic Compounds","CAP","58.38087698","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Newport News city","700","Volatile Organic Compounds","CAP","58.27676","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Lee","105","Volatile Organic Compounds","CAP","57.94066931992","TON"
"Gas Stations","VA","51","Essex","057","Volatile Organic Compounds","CAP","57.7753219","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Harrisonburg city","660","Volatile Organic Compounds","CAP","57.6657468","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Henrico","087","Volatile Organic Compounds","CAP","57.63811171","TON"
"Gas Stations","VA","51","Manassas city","683","Volatile Organic Compounds","CAP","57.575736","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Richmond city","760","Volatile Organic Compounds","CAP","57.3664322","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Chesterfield","041","Volatile Organic Compounds","CAP","57.338","TON"
"Gas Stations","VA","51","Amelia","007","Volatile Organic Compounds","CAP","57.2042918","TON"
"Gas Stations","VA","51","Bland","021","Volatile Organic Compounds","CAP","57.17191","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Warren","187","Volatile Organic Compounds","CAP","56.753433","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Craig","045","Volatile Organic Compounds","CAP","56.557107","TON"
"Fuel Comb - Residential - Wood","VA","51","Fluvanna","065","Volatile Organic Compounds","CAP","56.47814","TON"
"Fuel Comb - Residential - Wood","VA","51","James city","095","Volatile Organic Compounds","CAP","56.448632676","TON"
"Fuel Comb - Residential - Wood","VA","51","Scott","169","Volatile Organic Compounds","CAP","56.3164157","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Richmond city","760","Volatile Organic Compounds","CAP","56.209107","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Campbell","031","Volatile Organic Compounds","CAP","56.1739135","TON"
"Fuel Comb - Residential - Wood","VA","51","Page","139","Volatile Organic Compounds","CAP","55.9773824","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Giles","071","Volatile Organic Compounds","CAP","55.933857012423","TON"
"Fires - Prescribed Fires","VA","51","Tazewell","185","Volatile Organic Compounds","CAP","55.8451","TON"
"Solvent - Consumer & Commercial Solvent Use","VA","51","Mathews","115","Volatile Organic Compounds","CAP","55.784258","TON"
"Mobile - Aircraft","VA","51","Norfolk city","710","Volatile Organic Compounds","CAP","55.6492226161","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","York","199","Volatile Organic Compounds","CAP","55.380565","TON"
"Solvent - Degreasing","VA","51","Shenandoah","171","Volatile Organic Compounds","CAP","55.3749","TON"
"Solvent - Degreasing","VA","51","Roanoke","161","Volatile Organic Compounds","CAP","55.3736","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Charlotte","037","Volatile Organic Compounds","CAP","55.350473633025","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Hopewell city","670","Volatile Organic Compounds","CAP","55.35024651174","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Culpeper","047","Volatile Organic Compounds","CAP","55.1585","TON"
"Waste Disposal","VA","51","Washington","191","Volatile Organic Compounds","CAP","55.0941927","TON"
"Solvent - Degreasing","VA","51","Spotsylvania","177","Volatile Organic Compounds","CAP","55.0779","TON"
"Industrial Processes - NEC","VA","51","Suffolk city","800","Volatile Organic Compounds","CAP","54.9823","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Albemarle","003","Volatile Organic Compounds","CAP","54.8622022905","TON"
"Fires - Prescribed Fires","VA","51","Prince George","149","Volatile Organic Compounds","CAP","54.66761","TON"
"Waste Disposal","VA","51","Sussex","183","Volatile Organic Compounds","CAP","54.586744","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Galax city","640","Volatile Organic Compounds","CAP","54.537424","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Sussex","183","Volatile Organic Compounds","CAP","54.4266862","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Clarke","043","Volatile Organic Compounds","CAP","53.9521989","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Pittsylvania","143","Volatile Organic Compounds","CAP","53.827088","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Staunton city","790","Volatile Organic Compounds","CAP","53.7764678","TON"
"Solvent - Degreasing","VA","51","Campbell","031","Volatile Organic Compounds","CAP","53.661","TON"
"Waste Disposal","VA","51","Covington city","580","Volatile Organic Compounds","CAP","53.5781035","TON"
"Industrial Processes - Mining","VA","51","Dickenson","051","Volatile Organic Compounds","CAP","53.5759","TON"
"Gas Stations","VA","51","Alleghany","005","Volatile Organic Compounds","CAP","53.53598","TON"
"Gas Stations","VA","51","Page","139","Volatile Organic Compounds","CAP","53.2366533","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Stafford","179","Volatile Organic Compounds","CAP","53.051117","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Tazewell","185","Volatile Organic Compounds","CAP","52.9729","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Stafford","179","Volatile Organic Compounds","CAP","52.6330514134","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Wise","195","Volatile Organic Compounds","CAP","52.5893523","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Frederick","069","Volatile Organic Compounds","CAP","52.5437711525","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Norfolk city","710","Volatile Organic Compounds","CAP","52.23111078","TON"
"Gas Stations","VA","51","Portsmouth city","740","Volatile Organic Compounds","CAP","52.193842","TON"
"Gas Stations","VA","51","Northumberland","133","Volatile Organic Compounds","CAP","52.15127","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Charlottesville city","540","Volatile Organic Compounds","CAP","52.0311","TON"
"Solvent - Graphic Arts","VA","51","Virginia Beach city","810","Volatile Organic Compounds","CAP","51.9585","TON"
