"SECTOR","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Arlington","013","Carbon Monoxide","CAP","4610.519029942","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Washington","191","Carbon Monoxide","CAP","4594.8452","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Franklin","067","Carbon Monoxide","CAP","4579.3759","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Wythe","197","Carbon Monoxide","CAP","4562.8397","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Alexandria city","510","Carbon Monoxide","CAP","4492.6291","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","York","199","Carbon Monoxide","CAP","4461.8957","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Botetourt","023","Carbon Monoxide","CAP","4420.7477","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Newport News city","700","Carbon Monoxide","CAP","4321.26646766","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Albemarle","003","Carbon Monoxide","CAP","4308.09389015","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Rockbridge","163","Carbon Monoxide","CAP","4137.8599","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Alexandria city","510","Carbon Monoxide","CAP","3967.05481031","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Louisa","109","Carbon Monoxide","CAP","3946.3838","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Carroll","035","Carbon Monoxide","CAP","3830.9343","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Dickenson","051","Carbon Monoxide","CAP","3766.038","TON"
"Fires - Prescribed Fires","VA","51","Charlotte","037","Carbon Monoxide","CAP","3657.6686","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Mecklenburg","117","Carbon Monoxide","CAP","3617.1229","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","James city","095","Carbon Monoxide","CAP","3585.9388","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Pulaski","155","Carbon Monoxide","CAP","3537.3259","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Hampton city","650","Carbon Monoxide","CAP","3526.3786331","TON"
"Fires - Wildfires","VA","51","Gloucester","073","Carbon Monoxide","CAP","3478.33393","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Prince George","149","Carbon Monoxide","CAP","3360.8391","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Culpeper","047","Carbon Monoxide","CAP","3319.2272","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","New Kent","127","Carbon Monoxide","CAP","3301.3376","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Isle of Wight","093","Carbon Monoxide","CAP","3296.3443","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Dinwiddie","053","Carbon Monoxide","CAP","3292.4767","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","James city","095","Carbon Monoxide","CAP","3257.702477911","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Halifax","083","Carbon Monoxide","CAP","3251.8516","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Smyth","173","Carbon Monoxide","CAP","3230.6651","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Goochland","075","Carbon Monoxide","CAP","3199.9875","TON"
"Fuel Comb - Residential - Wood","VA","51","Prince William","153","Carbon Monoxide","CAP","3191.16117","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Accomack","001","Carbon Monoxide","CAP","3166.3046","TON"
"Fuel Comb - Residential - Wood","VA","51","Henrico","087","Carbon Monoxide","CAP","3098.14858","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Amherst","009","Carbon Monoxide","CAP","3060.7135","TON"
"Fuel Comb - Residential - Wood","VA","51","Chesterfield","041","Carbon Monoxide","CAP","3020.42616","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Roanoke city","770","Carbon Monoxide","CAP","3012.21820464","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Warren","187","Carbon Monoxide","CAP","3004.428","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Tazewell","185","Carbon Monoxide","CAP","2977.1587","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Bedford","019","Carbon Monoxide","CAP","2925.04614722","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Spotsylvania","177","Carbon Monoxide","CAP","2918.38483122","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Montgomery","121","Carbon Monoxide","CAP","2904.91892698","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Danville city","590","Carbon Monoxide","CAP","2889.9313","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Fauquier","061","Carbon Monoxide","CAP","2870.435909222","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Gloucester","073","Carbon Monoxide","CAP","2855.758297878","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Stafford","179","Carbon Monoxide","CAP","2851.026532479","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Petersburg city","730","Carbon Monoxide","CAP","2833.738","TON"
"Fires - Prescribed Fires","VA","51","Pittsylvania","143","Carbon Monoxide","CAP","2812.618","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Wise","195","Carbon Monoxide","CAP","2704.4514","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Roanoke","161","Carbon Monoxide","CAP","2615.66762459","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Campbell","031","Carbon Monoxide","CAP","2539.64488553","TON"
"Fires - Prescribed Fires","VA","51","Nottoway","135","Carbon Monoxide","CAP","2529.3204","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Gloucester","073","Carbon Monoxide","CAP","2483.6782","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Suffolk city","800","Carbon Monoxide","CAP","2436.15470105","TON"
"Fuel Comb - Residential - Wood","VA","51","Loudoun","107","Carbon Monoxide","CAP","2420.12106","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Augusta","015","Carbon Monoxide","CAP","2418.19245154","TON"
"Fires - Wildfires","VA","51","Louisa","109","Carbon Monoxide","CAP","2348.91893","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Sussex","183","Carbon Monoxide","CAP","2313.305","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Franklin","067","Carbon Monoxide","CAP","2306.65461958","TON"
"Fires - Prescribed Fires","VA","51","Prince William","153","Carbon Monoxide","CAP","2302.0934","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Brunswick","025","Carbon Monoxide","CAP","2301.6182","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Portsmouth city","740","Carbon Monoxide","CAP","2255.72517008","TON"
"Fires - Wildfires","VA","51","Wise","195","Carbon Monoxide","CAP","2218.86965","TON"
"Fuel Comb - Residential - Wood","VA","51","Richmond city","760","Carbon Monoxide","CAP","2210.00538","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Northumberland","133","Carbon Monoxide","CAP","2195.695835077","TON"
"Biogenics - Vegetation and Soil","VA","51","Halifax","083","Carbon Monoxide","CAP","2141.42","TON"
"Mobile - Aircraft","VA","51","Virginia Beach city","810","Carbon Monoxide","CAP","2135.255503454","TON"
"Biogenics - Vegetation and Soil","VA","51","Pittsylvania","143","Carbon Monoxide","CAP","2110.27","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Fredericksburg city","630","Carbon Monoxide","CAP","2108.0502","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Southampton","175","Carbon Monoxide","CAP","2103.0213","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Orange","137","Carbon Monoxide","CAP","2102.9963","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Scott","169","Carbon Monoxide","CAP","2099.0028","TON"
"Fires - Prescribed Fires","VA","51","Caroline","033","Carbon Monoxide","CAP","2096.8827","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Russell","167","Carbon Monoxide","CAP","2086.2334","TON"
"Mobile - Aircraft","VA","51","Loudoun","107","Carbon Monoxide","CAP","2072.45942915","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Harrisonburg city","660","Carbon Monoxide","CAP","2067.7867","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Powhatan","145","Carbon Monoxide","CAP","2025.3615","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Page","139","Carbon Monoxide","CAP","2007.763892976","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Page","139","Carbon Monoxide","CAP","1986.4711","TON"
"Fires - Prescribed Fires","VA","51","Dinwiddie","053","Carbon Monoxide","CAP","1985.3408","TON"
"Fires - Prescribed Fires","VA","51","Southampton","175","Carbon Monoxide","CAP","1970.7901","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Alleghany","005","Carbon Monoxide","CAP","1941.925","TON"
"Fires - Wildfires","VA","51","Shenandoah","171","Carbon Monoxide","CAP","1920.903131","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Washington","191","Carbon Monoxide","CAP","1918.737304265","TON"
"Fires - Prescribed Fires","VA","51","Orange","137","Carbon Monoxide","CAP","1910.8113","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Rockingham","165","Carbon Monoxide","CAP","1898.23062358","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Lancaster","103","Carbon Monoxide","CAP","1890.4362319662","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Greensville","081","Carbon Monoxide","CAP","1878.655","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Lynchburg city","680","Carbon Monoxide","CAP","1860.99559181","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Pittsylvania","143","Carbon Monoxide","CAP","1851.006128532","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Nelson","125","Carbon Monoxide","CAP","1832.9912","TON"
"Fuel Comb - Residential - Wood","VA","51","Virginia Beach city","810","Carbon Monoxide","CAP","1822.71967","TON"
"Fires - Prescribed Fires","VA","51","Cumberland","049","Carbon Monoxide","CAP","1816.6824","TON"
"Fires - Prescribed Fires","VA","51","Fauquier","061","Carbon Monoxide","CAP","1812.2948","TON"
"Biogenics - Vegetation and Soil","VA","51","Mecklenburg","117","Carbon Monoxide","CAP","1809.95","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Culpeper","047","Carbon Monoxide","CAP","1800.202937035","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","King George","099","Carbon Monoxide","CAP","1795.6302","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Charlottesville city","540","Carbon Monoxide","CAP","1794.41957","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Isle of Wight","093","Carbon Monoxide","CAP","1792.50526257","TON"
"Fuel Comb - Residential - Wood","VA","51","Arlington","013","Carbon Monoxide","CAP","1790.32422","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Manassas city","683","Carbon Monoxide","CAP","1784.3073","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Harrisonburg city","660","Carbon Monoxide","CAP","1763.4409531","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Lee","105","Carbon Monoxide","CAP","1761.7782","TON"
"Biogenics - Vegetation and Soil","VA","51","Brunswick","025","Carbon Monoxide","CAP","1756.34","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Loudoun","107","Carbon Monoxide","CAP","1755.942753021","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Pulaski","155","Carbon Monoxide","CAP","1738.157604551","TON"
"Fires - Prescribed Fires","VA","51","Lee","105","Carbon Monoxide","CAP","1735.464","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Salem city","775","Carbon Monoxide","CAP","1734.91447","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Charlottesville city","540","Carbon Monoxide","CAP","1725.27195334","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Prince Edward","147","Carbon Monoxide","CAP","1713.1219","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Buchanan","027","Carbon Monoxide","CAP","1695.9303","TON"
"Fires - Wildfires","VA","51","Albemarle","003","Carbon Monoxide","CAP","1691.377011","TON"
"Fires - Wildfires","VA","51","Buchanan","027","Carbon Monoxide","CAP","1677.88933","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Mathews","115","Carbon Monoxide","CAP","1657.183504037","TON"
"Fires - Prescribed Fires","VA","51","Lunenburg","111","Carbon Monoxide","CAP","1641.4557","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Fairfax city","600","Carbon Monoxide","CAP","1629.032416848","TON"
"Industrial Processes - Ferrous Metals","VA","51","Dinwiddie","053","Carbon Monoxide","CAP","1614.18","TON"
"Biogenics - Vegetation and Soil","VA","51","Sussex","183","Carbon Monoxide","CAP","1607.42","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Henry","089","Carbon Monoxide","CAP","1605.497135146","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Salem city","775","Carbon Monoxide","CAP","1597.78818048","TON"
"Fires - Prescribed Fires","VA","51","Buchanan","027","Carbon Monoxide","CAP","1591.824","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Louisa","109","Carbon Monoxide","CAP","1591.791140509","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Patrick","141","Carbon Monoxide","CAP","1590.9885","TON"
"Fires - Prescribed Fires","VA","51","Dickenson","051","Carbon Monoxide","CAP","1586.873","TON"
"Fires - Prescribed Fires","VA","51","Appomattox","011","Carbon Monoxide","CAP","1585.5783","TON"
"Biogenics - Vegetation and Soil","VA","51","Buckingham","029","Carbon Monoxide","CAP","1583.28","TON"
"Biogenics - Vegetation and Soil","VA","51","Southampton","175","Carbon Monoxide","CAP","1525.44","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Giles","071","Carbon Monoxide","CAP","1510.8363","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Colonial Heights city","570","Carbon Monoxide","CAP","1510.638","TON"
"Biogenics - Vegetation and Soil","VA","51","Franklin","067","Carbon Monoxide","CAP","1507.07","TON"
"Fires - Wildfires","VA","51","Virginia Beach city","810","Carbon Monoxide","CAP","1487.471943","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Northampton","131","Carbon Monoxide","CAP","1481.69471","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Botetourt","023","Carbon Monoxide","CAP","1474.861776234","TON"
"Waste Disposal","VA","51","Hanover","085","Carbon Monoxide","CAP","1470.6835","TON"
"Fires - Prescribed Fires","VA","51","Louisa","109","Carbon Monoxide","CAP","1467.951","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Clarke","043","Carbon Monoxide","CAP","1464.505","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Westmoreland","193","Carbon Monoxide","CAP","1456.02653","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Halifax","083","Carbon Monoxide","CAP","1448.202575051","TON"
"Biogenics - Vegetation and Soil","VA","51","Dinwiddie","053","Carbon Monoxide","CAP","1446.39","TON"
"Biogenics - Vegetation and Soil","VA","51","Bedford","019","Carbon Monoxide","CAP","1444.63","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Nottoway","135","Carbon Monoxide","CAP","1443.1983","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Staunton city","790","Carbon Monoxide","CAP","1441.78658","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Fluvanna","065","Carbon Monoxide","CAP","1438.3698","TON"
"Fires - Prescribed Fires","VA","51","Sussex","183","Carbon Monoxide","CAP","1432.5232","TON"
"Biogenics - Vegetation and Soil","VA","51","Charlotte","037","Carbon Monoxide","CAP","1431.14","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Danville city","590","Carbon Monoxide","CAP","1415.07164703","TON"
"Biogenics - Vegetation and Soil","VA","51","Caroline","033","Carbon Monoxide","CAP","1404.18","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Greene","079","Carbon Monoxide","CAP","1401.0921","TON"
"Mobile - Aircraft","VA","51","Arlington","013","Carbon Monoxide","CAP","1399.8262984","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Waynesboro city","820","Carbon Monoxide","CAP","1399.71465","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Prince George","149","Carbon Monoxide","CAP","1397.720401222","TON"
"Biogenics - Vegetation and Soil","VA","51","Albemarle","003","Carbon Monoxide","CAP","1392.01","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Floyd","063","Carbon Monoxide","CAP","1381.931","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Goochland","075","Carbon Monoxide","CAP","1380.591717944","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Warren","187","Carbon Monoxide","CAP","1379.161883912","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Amelia","007","Carbon Monoxide","CAP","1377.4539","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Madison","113","Carbon Monoxide","CAP","1376.176","TON"
"Fires - Prescribed Fires","VA","51","Campbell","031","Carbon Monoxide","CAP","1374.5287","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Buckingham","029","Carbon Monoxide","CAP","1360.59145","TON"
"Biogenics - Vegetation and Soil","VA","51","Lunenburg","111","Carbon Monoxide","CAP","1350.93","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","New Kent","127","Carbon Monoxide","CAP","1350.8658560445","TON"
"Waste Disposal","VA","51","Frederick","069","Carbon Monoxide","CAP","1334.303","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Appomattox","011","Carbon Monoxide","CAP","1329.9635","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Bristol city","520","Carbon Monoxide","CAP","1327.7808","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","King William","101","Carbon Monoxide","CAP","1311.6823","TON"
"Fires - Prescribed Fires","VA","51","Essex","057","Carbon Monoxide","CAP","1309.4799","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Winchester city","840","Carbon Monoxide","CAP","1306.16191","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Rockbridge","163","Carbon Monoxide","CAP","1298.055043007","TON"
"Biogenics - Vegetation and Soil","VA","51","Louisa","109","Carbon Monoxide","CAP","1290.86","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Wise","195","Carbon Monoxide","CAP","1285.716618","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Westmoreland","193","Carbon Monoxide","CAP","1276.895816031","TON"
"Fires - Prescribed Fires","VA","51","Fluvanna","065","Carbon Monoxide","CAP","1273.6886","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Shenandoah","171","Carbon Monoxide","CAP","1270.555403797","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Grayson","077","Carbon Monoxide","CAP","1267.3094","TON"
"Biogenics - Vegetation and Soil","VA","51","Augusta","015","Carbon Monoxide","CAP","1253.15","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Arlington","013","Carbon Monoxide","CAP","1248.795462515","TON"
"Waste Disposal","VA","51","Rockingham","165","Carbon Monoxide","CAP","1242.29162","TON"
"Biogenics - Vegetation and Soil","VA","51","Campbell","031","Carbon Monoxide","CAP","1221.53","TON"
"Fires - Wildfires","VA","51","Craig","045","Carbon Monoxide","CAP","1220.72382","TON"
"Fires - Prescribed Fires","VA","51","Rockbridge","163","Carbon Monoxide","CAP","1219.0903","TON"
"Biogenics - Vegetation and Soil","VA","51","Accomack","001","Carbon Monoxide","CAP","1215.4","TON"
"Waste Disposal","VA","51","Albemarle","003","Carbon Monoxide","CAP","1214.8555","TON"
