"SECTOR","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Biogenics - Vegetation and Soil","VA","51","Lexington city","678","Carbon Monoxide","CAP","71.7456","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Hampton city","650","Carbon Monoxide","CAP","71.697570464","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Loudoun","107","Carbon Monoxide","CAP","71.5286827","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Tazewell","185","Carbon Monoxide","CAP","71.525197088","TON"
"Mobile - Aircraft","VA","51","Washington","191","Carbon Monoxide","CAP","71.4816647","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Southampton","175","Carbon Monoxide","CAP","71.12648189","TON"
"Industrial Processes - Pulp & Paper","VA","51","Charlotte","037","Carbon Monoxide","CAP","71.0274","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Suffolk city","800","Carbon Monoxide","CAP","70.8736","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Bland","021","Carbon Monoxide","CAP","70.85972754","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Rockbridge","163","Carbon Monoxide","CAP","70.818225774","TON"
"Biogenics - Vegetation and Soil","VA","51","Manassas city","683","Carbon Monoxide","CAP","70.76801","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Mecklenburg","117","Carbon Monoxide","CAP","70.555717","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Washington","191","Carbon Monoxide","CAP","70.55319931","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","York","199","Carbon Monoxide","CAP","70.5074","TON"
"Mobile - Aircraft","VA","51","Henry","089","Carbon Monoxide","CAP","70.3061094","TON"
"Commercial Cooking","VA","51","Prince William","153","Carbon Monoxide","CAP","70.268189","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Chesapeake city","550","Carbon Monoxide","CAP","69.58502","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","York","199","Carbon Monoxide","CAP","69.12007761","TON"
"Mobile - Aircraft","VA","51","Louisa","109","Carbon Monoxide","CAP","68.7574945","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Campbell","031","Carbon Monoxide","CAP","68.6365005","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Louisa","109","Carbon Monoxide","CAP","68.2315277","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Henrico","087","Carbon Monoxide","CAP","68.17216","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Franklin","067","Carbon Monoxide","CAP","68.1454443","TON"
"Fuel Comb - Residential - Wood","VA","51","Galax city","640","Carbon Monoxide","CAP","67.899393463","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Prince George","149","Carbon Monoxide","CAP","67.610133","TON"
"Waste Disposal","VA","51","Bath","017","Carbon Monoxide","CAP","67.558178","TON"
"Fires - Agricultural Field Burning","VA","51","Mecklenburg","117","Carbon Monoxide","CAP","67.53","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Montgomery","121","Carbon Monoxide","CAP","66.940559826","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Harrisonburg city","660","Carbon Monoxide","CAP","66.8769395","TON"
"Waste Disposal","VA","51","Surry","181","Carbon Monoxide","CAP","66.777627","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Smyth","173","Carbon Monoxide","CAP","66.617978213","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Arlington","013","Carbon Monoxide","CAP","66.56717122","TON"
"Waste Disposal","VA","51","Norton city","720","Carbon Monoxide","CAP","66.54334702","TON"
"Fuel Comb - Electric Generation - Other","VA","51","Pulaski","155","Carbon Monoxide","CAP","65.8","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Chesapeake city","550","Carbon Monoxide","CAP","65.74458254507","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Alleghany","005","Carbon Monoxide","CAP","65.72172002","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Hanover","085","Carbon Monoxide","CAP","65.6198573954","TON"
"Fuel Comb - Residential - Wood","VA","51","Covington city","580","Carbon Monoxide","CAP","65.291882046","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Arlington","013","Carbon Monoxide","CAP","65.279875094968","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Galax city","640","Carbon Monoxide","CAP","65.195782","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Charlottesville city","540","Carbon Monoxide","CAP","65.158482966","TON"
"Mobile - Locomotives","VA","51","Pittsylvania","143","Carbon Monoxide","CAP","65.048639","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Portsmouth city","740","Carbon Monoxide","CAP","64.930182336","TON"
"Fuel Comb - Residential - Wood","VA","51","Manassas city","683","Carbon Monoxide","CAP","64.36766427675","TON"
"Fuel Comb - Residential - Wood","VA","51","Poquoson city","735","Carbon Monoxide","CAP","63.909936156","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Accomack","001","Carbon Monoxide","CAP","63.7280025","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Bedford","019","Carbon Monoxide","CAP","63.31729701","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Danville city","590","Carbon Monoxide","CAP","63.2827","TON"
"Mobile - Locomotives","VA","51","Giles","071","Carbon Monoxide","CAP","63.24156","TON"
"Industrial Processes - Chemical Manuf","VA","51","Hampton city","650","Carbon Monoxide","CAP","63.10995","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Prince Edward","147","Carbon Monoxide","CAP","63.067055","TON"
"Fires - Prescribed Fires","VA","51","James city","095","Carbon Monoxide","CAP","63.047588","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Southampton","175","Carbon Monoxide","CAP","63.025076","TON"
"Fuel Comb - Residential - Wood","VA","51","Radford city","750","Carbon Monoxide","CAP","62.85115036","TON"
"Waste Disposal","VA","51","Highland","091","Carbon Monoxide","CAP","62.6567284","TON"
"Biogenics - Vegetation and Soil","VA","51","Poquoson city","735","Carbon Monoxide","CAP","62.60335","TON"
"Waste Disposal","VA","51","Northampton","131","Carbon Monoxide","CAP","62.4613","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Spotsylvania","177","Carbon Monoxide","CAP","62.41106147","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Augusta","015","Carbon Monoxide","CAP","62.403921531","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Virginia Beach city","810","Carbon Monoxide","CAP","62.31163","TON"
"Fuel Comb - Residential - Wood","VA","51","Winchester city","840","Carbon Monoxide","CAP","62.2097504101","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Alexandria city","510","Carbon Monoxide","CAP","62.199","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Isle of Wight","093","Carbon Monoxide","CAP","61.926211702","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Henry","089","Carbon Monoxide","CAP","61.78667848","TON"
"Commercial Cooking","VA","51","Chesterfield","041","Carbon Monoxide","CAP","61.62113","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Wise","195","Carbon Monoxide","CAP","60.992226","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Orange","137","Carbon Monoxide","CAP","60.845071","TON"
"Commercial Cooking","VA","51","Loudoun","107","Carbon Monoxide","CAP","60.57012","TON"
"Mobile - Aircraft","VA","51","Accomack","001","Carbon Monoxide","CAP","60.462737","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Shenandoah","171","Carbon Monoxide","CAP","60.1671783868","TON"
"Biogenics - Vegetation and Soil","VA","51","Salem city","775","Carbon Monoxide","CAP","59.87126","TON"
"Fires - Wildfires","VA","51","Buckingham","029","Carbon Monoxide","CAP","59.804985","TON"
"Mobile - Aircraft","VA","51","Shenandoah","171","Carbon Monoxide","CAP","59.71640067","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Tazewell","185","Carbon Monoxide","CAP","59.46641","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Norfolk city","710","Carbon Monoxide","CAP","58.33516591885","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Lynchburg city","680","Carbon Monoxide","CAP","58.24617","TON"
"Mobile - Aircraft","VA","51","Sussex","183","Carbon Monoxide","CAP","58.2320116","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Wythe","197","Carbon Monoxide","CAP","57.9462","TON"
"Industrial Processes - NEC","VA","51","Charlottesville city","540","Carbon Monoxide","CAP","57.9124535","TON"
"Fuel Comb - Residential - Wood","VA","51","Fredericksburg city","630","Carbon Monoxide","CAP","57.90821381313","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Montgomery","121","Carbon Monoxide","CAP","57.7370137","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Highland","091","Carbon Monoxide","CAP","57.625448904","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Halifax","083","Carbon Monoxide","CAP","57.6213900803","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Wise","195","Carbon Monoxide","CAP","57.41500924","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Buena Vista city","530","Carbon Monoxide","CAP","57.27704064","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Fairfax","059","Carbon Monoxide","CAP","57.20197","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Prince William","153","Carbon Monoxide","CAP","57.154821788","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Caroline","033","Carbon Monoxide","CAP","56.860135183","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Richmond city","760","Carbon Monoxide","CAP","56.81006097081","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","James city","095","Carbon Monoxide","CAP","56.5648791053","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Culpeper","047","Carbon Monoxide","CAP","56.46195871","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Charlottesville city","540","Carbon Monoxide","CAP","56.450787787","TON"
"Biogenics - Vegetation and Soil","VA","51","Arlington","013","Carbon Monoxide","CAP","56.43647","TON"
"Mobile - Aircraft","VA","51","Montgomery","121","Carbon Monoxide","CAP","56.1203794","TON"
"Fuel Comb - Electric Generation - Other","VA","51","Bristol city","520","Carbon Monoxide","CAP","56.1","TON"
"Mobile - Aircraft","VA","51","Orange","137","Carbon Monoxide","CAP","55.86065549","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","King George","099","Carbon Monoxide","CAP","55.826817","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Danville city","590","Carbon Monoxide","CAP","55.492030175","TON"
"Fuel Comb - Residential - Wood","VA","51","Buena Vista city","530","Carbon Monoxide","CAP","55.420387909","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Westmoreland","193","Carbon Monoxide","CAP","55.27548","TON"
"Fuel Comb - Electric Generation - Natural Gas","VA","51","Fauquier","061","Carbon Monoxide","CAP","55.2627896","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Sussex","183","Carbon Monoxide","CAP","55.247805","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Roanoke city","770","Carbon Monoxide","CAP","55.2385683","TON"
"Mobile - Aircraft","VA","51","Danville city","590","Carbon Monoxide","CAP","55.2339923","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Winchester city","840","Carbon Monoxide","CAP","55.12789","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Rockingham","165","Carbon Monoxide","CAP","54.89708","TON"
"Mobile - Locomotives","VA","51","Campbell","031","Carbon Monoxide","CAP","54.8583558","TON"
"Fuel Comb - Residential - Wood","VA","51","Franklin city","620","Carbon Monoxide","CAP","54.772112187","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Nelson","125","Carbon Monoxide","CAP","54.740915","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Carroll","035","Carbon Monoxide","CAP","54.6401033235","TON"
"Waste Disposal","VA","51","Danville city","590","Carbon Monoxide","CAP","54.6349144","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Lee","105","Carbon Monoxide","CAP","54.472431","TON"
"Waste Disposal","VA","51","Mathews","115","Carbon Monoxide","CAP","54.403747","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","James city","095","Carbon Monoxide","CAP","54.0286","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Halifax","083","Carbon Monoxide","CAP","53.9701048","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Roanoke","161","Carbon Monoxide","CAP","53.8769323639","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Richmond city","760","Carbon Monoxide","CAP","53.62627","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Pulaski","155","Carbon Monoxide","CAP","53.5456767083","TON"
"Fires - Wildfires","VA","51","Washington","191","Carbon Monoxide","CAP","53.032251","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Fredericksburg city","630","Carbon Monoxide","CAP","52.81467596","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Norfolk city","710","Carbon Monoxide","CAP","52.8028","TON"
"Fuel Comb - Residential - Wood","VA","51","Fairfax city","600","Carbon Monoxide","CAP","52.74082492988","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Culpeper","047","Carbon Monoxide","CAP","52.632","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Newport News city","700","Carbon Monoxide","CAP","52.55193","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Arlington","013","Carbon Monoxide","CAP","52.24924","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Alexandria city","510","Carbon Monoxide","CAP","52.18149","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Martinsville city","690","Carbon Monoxide","CAP","52.1586205231","TON"
"Fires - Wildfires","VA","51","Halifax","083","Carbon Monoxide","CAP","51.950873","TON"
"Fires - Agricultural Field Burning","VA","51","Dinwiddie","053","Carbon Monoxide","CAP","51.83","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Lynchburg city","680","Carbon Monoxide","CAP","51.75122","TON"
"Mobile - Aircraft","VA","51","Warren","187","Carbon Monoxide","CAP","51.7362518","TON"
"Mobile - Locomotives","VA","51","Dinwiddie","053","Carbon Monoxide","CAP","51.705418","TON"
"Fires - Wildfires","VA","51","Franklin","067","Carbon Monoxide","CAP","51.589171","TON"
"Mobile - Aircraft","VA","51","Mecklenburg","117","Carbon Monoxide","CAP","51.560006","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Amelia","007","Carbon Monoxide","CAP","51.243457","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Louisa","109","Carbon Monoxide","CAP","51.13240102","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Prince William","153","Carbon Monoxide","CAP","50.86381","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Page","139","Carbon Monoxide","CAP","50.746283","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","James city","095","Carbon Monoxide","CAP","50.73187378","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Virginia Beach city","810","Carbon Monoxide","CAP","50.6","TON"
"Waste Disposal","VA","51","Alexandria city","510","Carbon Monoxide","CAP","50.56389","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Bedford","019","Carbon Monoxide","CAP","50.498063513","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Chesapeake city","550","Carbon Monoxide","CAP","50.49591","TON"
"Fuel Comb - Electric Generation - Natural Gas","VA","51","Hopewell city","670","Carbon Monoxide","CAP","50.40304","TON"
"Industrial Processes - NEC","VA","51","Botetourt","023","Carbon Monoxide","CAP","50.1998","TON"
"Commercial Cooking","VA","51","Norfolk city","710","Carbon Monoxide","CAP","50.187651","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Charlottesville city","540","Carbon Monoxide","CAP","50.07143","TON"
"Waste Disposal","VA","51","Craig","045","Carbon Monoxide","CAP","50.040815","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Amherst","009","Carbon Monoxide","CAP","49.9616634","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Dinwiddie","053","Carbon Monoxide","CAP","49.87479032","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Wise","195","Carbon Monoxide","CAP","49.797292464","TON"
"Mobile - Aircraft","VA","51","Cumberland","049","Carbon Monoxide","CAP","49.788553","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Orange","137","Carbon Monoxide","CAP","49.71974","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Montgomery","121","Carbon Monoxide","CAP","49.71430572","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Bristol city","520","Carbon Monoxide","CAP","49.57208","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Alleghany","005","Carbon Monoxide","CAP","49.40528","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Northampton","131","Carbon Monoxide","CAP","49.3468279","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Franklin","067","Carbon Monoxide","CAP","49.229740095","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Petersburg city","730","Carbon Monoxide","CAP","49.10815386","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Dickenson","051","Carbon Monoxide","CAP","49.069052","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Madison","113","Carbon Monoxide","CAP","49.062426","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Amherst","009","Carbon Monoxide","CAP","49.04140174","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Galax city","640","Carbon Monoxide","CAP","48.9837919106","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Chesterfield","041","Carbon Monoxide","CAP","48.96938","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Campbell","031","Carbon Monoxide","CAP","48.89723699","TON"
"Fires - Agricultural Field Burning","VA","51","Rockingham","165","Carbon Monoxide","CAP","48.7","TON"
"Commercial Cooking","VA","51","Arlington","013","Carbon Monoxide","CAP","48.68559","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Franklin","067","Carbon Monoxide","CAP","48.48247727","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Mecklenburg","117","Carbon Monoxide","CAP","48.42578845","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Campbell","031","Carbon Monoxide","CAP","48.251922616","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Bristol city","520","Carbon Monoxide","CAP","48.06095342","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Fredericksburg city","630","Carbon Monoxide","CAP","47.92572594","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Montgomery","121","Carbon Monoxide","CAP","47.89268","TON"
"Biogenics - Vegetation and Soil","VA","51","Manassas Park city","685","Carbon Monoxide","CAP","47.871","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Smyth","173","Carbon Monoxide","CAP","47.8070489","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","York","199","Carbon Monoxide","CAP","47.7013594233","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Henrico","087","Carbon Monoxide","CAP","47.53374488","TON"
"Industrial Processes - Pulp & Paper","VA","51","Southampton","175","Carbon Monoxide","CAP","47.50647","TON"
"Fuel Comb - Residential - Wood","VA","51","Williamsburg city","830","Carbon Monoxide","CAP","47.457080674","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Patrick","141","Carbon Monoxide","CAP","47.38904","TON"
"Fires - Wildfires","VA","51","Lunenburg","111","Carbon Monoxide","CAP","47.325425","TON"
"Mobile - Locomotives","VA","51","Fairfax","059","Carbon Monoxide","CAP","47.235403","TON"
"Commercial Cooking","VA","51","Chesapeake city","550","Carbon Monoxide","CAP","47.178394","TON"
"Fires - Wildfires","VA","51","Campbell","031","Carbon Monoxide","CAP","47.048228","TON"
"Waste Disposal","VA","51","Hampton city","650","Carbon Monoxide","CAP","46.9490862","TON"
"Fuel Comb - Residential - Wood","VA","51","Emporia city","595","Carbon Monoxide","CAP","46.601484418","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Harrisonburg city","660","Carbon Monoxide","CAP","46.48265","TON"
"Fires - Prescribed Fires","VA","51","Staunton city","790","Carbon Monoxide","CAP","46.46624","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Waynesboro city","820","Carbon Monoxide","CAP","46.38474","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Isle of Wight","093","Carbon Monoxide","CAP","46.2191744","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Page","139","Carbon Monoxide","CAP","46.138396143","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Halifax","083","Carbon Monoxide","CAP","46.003499049","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Chesapeake city","550","Carbon Monoxide","CAP","45.94787","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Isle of Wight","093","Carbon Monoxide","CAP","45.90318447","TON"
"Fires - Wildfires","VA","51","Accomack","001","Carbon Monoxide","CAP","45.664851","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Powhatan","145","Carbon Monoxide","CAP","45.64310616","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Charlottesville city","540","Carbon Monoxide","CAP","45.57841","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Covington city","580","Carbon Monoxide","CAP","45.45063","TON"
"Mobile - Locomotives","VA","51","Sussex","183","Carbon Monoxide","CAP","45.391206","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Culpeper","047","Carbon Monoxide","CAP","45.09439716","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Prince George","149","Carbon Monoxide","CAP","44.99352591","TON"
"Mobile - Aircraft","VA","51","Pulaski","155","Carbon Monoxide","CAP","44.9718705","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Harrisonburg city","660","Carbon Monoxide","CAP","44.922693","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Newport News city","700","Carbon Monoxide","CAP","44.80848805019","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Manassas city","683","Carbon Monoxide","CAP","44.6493798137","TON"
"Fuel Comb - Residential - Wood","VA","51","Norton city","720","Carbon Monoxide","CAP","44.395640587","TON"
"Mobile - Aircraft","VA","51","Bath","017","Carbon Monoxide","CAP","44.3350711","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Accomack","001","Carbon Monoxide","CAP","44.321350466","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Lynchburg city","680","Carbon Monoxide","CAP","44.25315904","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Lynchburg city","680","Carbon Monoxide","CAP","44.20081","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Charlottesville city","540","Carbon Monoxide","CAP","44.1716387594","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Portsmouth city","740","Carbon Monoxide","CAP","44.064858","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Martinsville city","690","Carbon Monoxide","CAP","43.88562","TON"
"Mobile - Locomotives","VA","51","Goochland","075","Carbon Monoxide","CAP","43.85344","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Roanoke","161","Carbon Monoxide","CAP","43.82826173","TON"
"Fuel Comb - Electric Generation - Natural Gas","VA","51","Fluvanna","065","Carbon Monoxide","CAP","43.784116","TON"
"Fires - Agricultural Field Burning","VA","51","Fauquier","061","Carbon Monoxide","CAP","43.67","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Pittsylvania","143","Carbon Monoxide","CAP","43.610529705","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Halifax","083","Carbon Monoxide","CAP","43.53392599","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Buchanan","027","Carbon Monoxide","CAP","43.5028369","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Harrisonburg city","660","Carbon Monoxide","CAP","43.396906198","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Mecklenburg","117","Carbon Monoxide","CAP","43.37156","TON"
"Fires - Wildfires","VA","51","Louisa","109","Carbon Monoxide","CAP","43.330264","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Alexandria city","510","Carbon Monoxide","CAP","43.105565","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Danville city","590","Carbon Monoxide","CAP","42.99608917","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Waynesboro city","820","Carbon Monoxide","CAP","42.948709559","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","York","199","Carbon Monoxide","CAP","42.7679","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Buchanan","027","Carbon Monoxide","CAP","42.761408832","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Manassas city","683","Carbon Monoxide","CAP","42.550165847","TON"
"Fires - Wildfires","VA","51","Rockingham","165","Carbon Monoxide","CAP","42.495006","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Goochland","075","Carbon Monoxide","CAP","42.47270789","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Buchanan","027","Carbon Monoxide","CAP","42.41561","TON"
"Fires - Wildfires","VA","51","Charles city","036","Carbon Monoxide","CAP","42.314625","TON"
"Mobile - Locomotives","VA","51","Caroline","033","Carbon Monoxide","CAP","42.16901","TON"
"Industrial Processes - NEC","VA","51","Buchanan","027","Carbon Monoxide","CAP","42.16","TON"
"Commercial Cooking","VA","51","Richmond city","760","Carbon Monoxide","CAP","42.076862","TON"
"Fires - Agricultural Field Burning","VA","51","Augusta","015","Carbon Monoxide","CAP","41.98","TON"
"Fires - Wildfires","VA","51","Patrick","141","Carbon Monoxide","CAP","41.9725","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Montgomery","121","Carbon Monoxide","CAP","41.9649679968","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Orange","137","Carbon Monoxide","CAP","41.961031088","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Mecklenburg","117","Carbon Monoxide","CAP","41.8870162","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","James city","095","Carbon Monoxide","CAP","41.8247","TON"
