"SECTOR","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Fuel Comb - Residential - Wood","VA","51","Prince George","149","Volatile Organic Compounds","CAP","36.9800031","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Prince Edward","147","Volatile Organic Compounds","CAP","36.913101","TON"
"Solvent - Consumer & Commercial Solvent Use","VA","51","Franklin city","620","Volatile Organic Compounds","CAP","36.861039","TON"
"Industrial Processes - NEC","VA","51","Chesapeake city","550","Volatile Organic Compounds","CAP","36.7824","TON"
"Gas Stations","VA","51","Hopewell city","670","Volatile Organic Compounds","CAP","36.6707367","TON"
"Waste Disposal","VA","51","Rockbridge","163","Volatile Organic Compounds","CAP","36.570476","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Manassas city","683","Volatile Organic Compounds","CAP","36.5378","TON"
"Gas Stations","VA","51","Lancaster","103","Volatile Organic Compounds","CAP","36.3052243","TON"
"Fuel Comb - Residential - Wood","VA","51","New Kent","127","Volatile Organic Compounds","CAP","35.9802084","TON"
"Gas Stations","VA","51","Covington city","580","Volatile Organic Compounds","CAP","35.86187772","TON"
"Agriculture - Livestock Waste","VA","51","Amelia","007","Volatile Organic Compounds","CAP","35.86","TON"
"Agriculture - Livestock Waste","VA","51","Pittsylvania","143","Volatile Organic Compounds","CAP","35.788","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Goochland","075","Volatile Organic Compounds","CAP","35.674715","TON"
"Fuel Comb - Residential - Wood","VA","51","Hampton city","650","Volatile Organic Compounds","CAP","35.26046803","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Newport News city","700","Volatile Organic Compounds","CAP","35.221823793000000046032710774","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Caroline","033","Volatile Organic Compounds","CAP","34.7806","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Carroll","035","Volatile Organic Compounds","CAP","34.7279","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Hanover","085","Volatile Organic Compounds","CAP","34.646589342500000004992692","TON"
"Waste Disposal","VA","51","Goochland","075","Volatile Organic Compounds","CAP","34.500845","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Mecklenburg","117","Volatile Organic Compounds","CAP","34.46157","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Fredericksburg city","630","Volatile Organic Compounds","CAP","34.423133315280002305460105362","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Wythe","197","Volatile Organic Compounds","CAP","34.3395","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Petersburg city","730","Volatile Organic Compounds","CAP","34.3237137153900008860117501387","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Dickenson","051","Volatile Organic Compounds","CAP","34.25","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Virginia Beach city","810","Volatile Organic Compounds","CAP","34.23883","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Lexington city","678","Volatile Organic Compounds","CAP","34.211210716","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Sussex","183","Volatile Organic Compounds","CAP","34.1316776032410018520628081","TON"
"Industrial Processes - NEC","VA","51","Arlington","013","Volatile Organic Compounds","CAP","34.0741","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Augusta","015","Volatile Organic Compounds","CAP","34.05564","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Chesterfield","041","Volatile Organic Compounds","CAP","34.04797","TON"
"Waste Disposal","VA","51","Shenandoah","171","Volatile Organic Compounds","CAP","34.00014","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Prince Edward","147","Volatile Organic Compounds","CAP","33.990080461700000740954754","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Dinwiddie","053","Volatile Organic Compounds","CAP","33.8961","TON"
"Waste Disposal","VA","51","Roanoke city","770","Volatile Organic Compounds","CAP","33.839274753","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Fauquier","061","Volatile Organic Compounds","CAP","33.81361","TON"
"Mobile - Locomotives","VA","51","Bedford","019","Volatile Organic Compounds","CAP","33.7962","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Newport News city","700","Volatile Organic Compounds","CAP","33.74585","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Powhatan","145","Volatile Organic Compounds","CAP","33.586","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Russell","167","Volatile Organic Compounds","CAP","33.5041","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Manassas city","683","Volatile Organic Compounds","CAP","33.448526","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Louisa","109","Volatile Organic Compounds","CAP","33.4317827","TON"
"Gas Stations","VA","51","Charlotte","037","Volatile Organic Compounds","CAP","33.3867849","TON"
"Solvent - Degreasing","VA","51","Henry","089","Volatile Organic Compounds","CAP","33.361","TON"
"Fires - Prescribed Fires","VA","51","Northumberland","133","Volatile Organic Compounds","CAP","33.28977","TON"
"Solvent - Degreasing","VA","51","Smyth","173","Volatile Organic Compounds","CAP","33.2316","TON"
"Solvent - Graphic Arts","VA","51","Roanoke city","770","Volatile Organic Compounds","CAP","33.0645","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Staunton city","790","Volatile Organic Compounds","CAP","33.0551039","TON"
"Industrial Processes - NEC","VA","51","Hampton city","650","Volatile Organic Compounds","CAP","32.663195","TON"
"Agriculture - Livestock Waste","VA","51","Franklin","067","Volatile Organic Compounds","CAP","32.631","TON"
"Gas Stations","VA","51","Colonial Heights city","570","Volatile Organic Compounds","CAP","32.51975675","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Petersburg city","730","Volatile Organic Compounds","CAP","32.497167","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Chesapeake city","550","Volatile Organic Compounds","CAP","32.43481","TON"
"Solvent - Degreasing","VA","51","Manassas city","683","Volatile Organic Compounds","CAP","32.4183","TON"
"Fuel Comb - Residential - Wood","VA","51","Arlington","013","Volatile Organic Compounds","CAP","32.357309","TON"
"Industrial Processes - NEC","VA","51","Lunenburg","111","Volatile Organic Compounds","CAP","32.33246","TON"
"Waste Disposal","VA","51","Halifax","083","Volatile Organic Compounds","CAP","32.28113","TON"
"Fuel Comb - Residential - Wood","VA","51","Prince Edward","147","Volatile Organic Compounds","CAP","32.2320593","TON"
"Fuel Comb - Residential - Wood","VA","51","Amelia","007","Volatile Organic Compounds","CAP","32.0980925","TON"
"Solvent - Degreasing","VA","51","Winchester city","840","Volatile Organic Compounds","CAP","32.0915","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","James city","095","Volatile Organic Compounds","CAP","31.911022788500000004992692","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Winchester city","840","Volatile Organic Compounds","CAP","31.824","TON"
"Fuel Comb - Residential - Wood","VA","51","Roanoke city","770","Volatile Organic Compounds","CAP","31.77125066","TON"
"Fuel Comb - Residential - Wood","VA","51","Alleghany","005","Volatile Organic Compounds","CAP","31.6604024","TON"
"Solvent - Degreasing","VA","51","Pulaski","155","Volatile Organic Compounds","CAP","31.6421","TON"
"Industrial Processes - NEC","VA","51","Smyth","173","Volatile Organic Compounds","CAP","31.6186701","TON"
"Waste Disposal","VA","51","Wise","195","Volatile Organic Compounds","CAP","31.439379","TON"
"Solvent - Consumer & Commercial Solvent Use","VA","51","Lexington city","678","Volatile Organic Compounds","CAP","31.4068167","TON"
"Fuel Comb - Residential - Wood","VA","51","Southampton","175","Volatile Organic Compounds","CAP","31.3935396","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Augusta","015","Volatile Organic Compounds","CAP","31.3888631143000000048806","TON"
"Solvent - Consumer & Commercial Solvent Use","VA","51","Galax city","640","Volatile Organic Compounds","CAP","31.329005","TON"
"Fuel Comb - Residential - Wood","VA","51","Brunswick","025","Volatile Organic Compounds","CAP","31.02316738","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","James city","095","Volatile Organic Compounds","CAP","30.999102","TON"
"Fires - Wildfires","VA","51","Hanover","085","Volatile Organic Compounds","CAP","30.953828","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Suffolk city","800","Volatile Organic Compounds","CAP","30.892122201100000004992692","TON"
"Fuel Comb - Residential - Wood","VA","51","Greene","079","Volatile Organic Compounds","CAP","30.8758328","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Buchanan","027","Volatile Organic Compounds","CAP","30.825812530062001984190379","TON"
"Fuel Comb - Residential - Wood","VA","51","James city","095","Volatile Organic Compounds","CAP","30.726914","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Pulaski","155","Volatile Organic Compounds","CAP","30.6479561","TON"
"Industrial Processes - Chemical Manuf","VA","51","Chesapeake city","550","Volatile Organic Compounds","CAP","30.64","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Roanoke","161","Volatile Organic Compounds","CAP","30.6321","TON"
"Solvent - Degreasing","VA","51","Rockingham","165","Volatile Organic Compounds","CAP","30.6255","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Prince George","149","Volatile Organic Compounds","CAP","30.567507","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Fluvanna","065","Volatile Organic Compounds","CAP","30.3849","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Loudoun","107","Volatile Organic Compounds","CAP","30.33001","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Winchester city","840","Volatile Organic Compounds","CAP","30.297067331810002108879702175","TON"
"Miscellaneous Non-Industrial NEC","VA","51","York","199","Volatile Organic Compounds","CAP","30.261853528","TON"
"Fuel Comb - Residential - Wood","VA","51","Clarke","043","Volatile Organic Compounds","CAP","30.2106058","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Lee","105","Volatile Organic Compounds","CAP","30.1907","TON"
"Waste Disposal","VA","51","Smyth","173","Volatile Organic Compounds","CAP","30.11163","TON"
"Waste Disposal","VA","51","New Kent","127","Volatile Organic Compounds","CAP","30.0486226","TON"
"Fuel Comb - Residential - Wood","VA","51","Lunenburg","111","Volatile Organic Compounds","CAP","30.02401921","TON"
"Solvent - Degreasing","VA","51","Fauquier","061","Volatile Organic Compounds","CAP","29.9971","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Roanoke","161","Volatile Organic Compounds","CAP","29.9814118710900000119489649","TON"
"Waste Disposal","VA","51","Charles city","036","Volatile Organic Compounds","CAP","29.9807805","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","York","199","Volatile Organic Compounds","CAP","29.847228","TON"
"Fuel Comb - Residential - Wood","VA","51","Rappahannock","157","Volatile Organic Compounds","CAP","29.83609441","TON"
"Fuel Comb - Residential - Wood","VA","51","Northumberland","133","Volatile Organic Compounds","CAP","29.83277","TON"
"Gas Stations","VA","51","Richmond","159","Volatile Organic Compounds","CAP","29.8118328","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Rockingham","165","Volatile Organic Compounds","CAP","29.7874392463000000048806","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Accomack","001","Volatile Organic Compounds","CAP","29.751592743680000006848072","TON"
"Industrial Processes - Ferrous Metals","VA","51","Culpeper","047","Volatile Organic Compounds","CAP","29.71282","TON"
"Industrial Processes - Storage and Transfer","VA","51","King George","099","Volatile Organic Compounds","CAP","29.70991","TON"
"Fires - Prescribed Fires","VA","51","Westmoreland","193","Volatile Organic Compounds","CAP","29.64232","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Salem city","775","Volatile Organic Compounds","CAP","29.6361","TON"
"Fuel Comb - Residential - Wood","VA","51","Northampton","131","Volatile Organic Compounds","CAP","29.5588709","TON"
"Solvent - Graphic Arts","VA","51","Pittsylvania","143","Volatile Organic Compounds","CAP","29.5083","TON"
"Gas Stations","VA","51","Fairfax city","600","Volatile Organic Compounds","CAP","29.4521351","TON"
"Solvent - Consumer & Commercial Solvent Use","VA","51","Buena Vista city","530","Volatile Organic Compounds","CAP","29.4460762","TON"
"Fuel Comb - Residential - Wood","VA","51","King George","099","Volatile Organic Compounds","CAP","29.3468769","TON"
"Waste Disposal","VA","51","Wythe","197","Volatile Organic Compounds","CAP","29.250621","TON"
"Solvent - Degreasing","VA","51","Wythe","197","Volatile Organic Compounds","CAP","29.2024","TON"
"Solvent - Graphic Arts","VA","51","Alexandria city","510","Volatile Organic Compounds","CAP","29.145","TON"
"Solvent - Degreasing","VA","51","Stafford","179","Volatile Organic Compounds","CAP","29.073","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Highland","091","Volatile Organic Compounds","CAP","29.05700743","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","King George","099","Volatile Organic Compounds","CAP","28.9446","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Staunton city","790","Volatile Organic Compounds","CAP","28.837","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Amelia","007","Volatile Organic Compounds","CAP","28.8112637","TON"
"Industrial Processes - NEC","VA","51","Newport News city","700","Volatile Organic Compounds","CAP","28.713105","TON"
"Waste Disposal","VA","51","Amelia","007","Volatile Organic Compounds","CAP","28.632228","TON"
"Fuel Comb - Residential - Wood","VA","51","Westmoreland","193","Volatile Organic Compounds","CAP","28.6312506","TON"
"Solvent - Degreasing","VA","51","Danville city","590","Volatile Organic Compounds","CAP","28.5185","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Alexandria city","510","Volatile Organic Compounds","CAP","28.5065618","TON"
"Waste Disposal","VA","51","Appomattox","011","Volatile Organic Compounds","CAP","28.309152","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Page","139","Volatile Organic Compounds","CAP","28.1771","TON"
"Mobile - Aircraft","VA","51","Albemarle","003","Volatile Organic Compounds","CAP","28.1558942671","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Montgomery","121","Volatile Organic Compounds","CAP","28.1195820336000000048806","TON"
"Industrial Processes - Storage and Transfer","VA","51","Chesterfield","041","Volatile Organic Compounds","CAP","28.02546979899","TON"
"Waste Disposal","VA","51","Patrick","141","Volatile Organic Compounds","CAP","27.904826","TON"
"Waste Disposal","VA","51","Isle of Wight","093","Volatile Organic Compounds","CAP","27.86478043","TON"
"Gas Stations","VA","51","Cumberland","049","Volatile Organic Compounds","CAP","27.83124798","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Buchanan","027","Volatile Organic Compounds","CAP","27.7922","TON"
"Fires - Wildfires","VA","51","Lunenburg","111","Volatile Organic Compounds","CAP","27.680967","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Campbell","031","Volatile Organic Compounds","CAP","27.6704775446000000048806","TON"
"Solvent - Consumer & Commercial Solvent Use","VA","51","Emporia city","595","Volatile Organic Compounds","CAP","27.586647","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Roanoke city","770","Volatile Organic Compounds","CAP","27.535922","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Hanover","085","Volatile Organic Compounds","CAP","27.35675","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Culpeper","047","Volatile Organic Compounds","CAP","27.3348402495000000048806","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Prince Edward","147","Volatile Organic Compounds","CAP","27.2189","TON"
"Waste Disposal","VA","51","Page","139","Volatile Organic Compounds","CAP","27.183349","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Scott","169","Volatile Organic Compounds","CAP","27.1218","TON"
"Solvent - Consumer & Commercial Solvent Use","VA","51","Covington city","580","Volatile Organic Compounds","CAP","27.10695","TON"
"Industrial Processes - Storage and Transfer","VA","51","King William","101","Volatile Organic Compounds","CAP","27.0556612","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Bristol city","520","Volatile Organic Compounds","CAP","27.0075323558600021201193468668","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Rockingham","165","Volatile Organic Compounds","CAP","26.99449","TON"
"Fuel Comb - Residential - Wood","VA","51","Charlotte","037","Volatile Organic Compounds","CAP","26.9316384","TON"
"Gas Stations","VA","51","Radford city","750","Volatile Organic Compounds","CAP","26.8351518","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Lunenburg","111","Volatile Organic Compounds","CAP","26.8065088629410007420811425","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Essex","057","Volatile Organic Compounds","CAP","26.7409247","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Hopewell city","670","Volatile Organic Compounds","CAP","26.7298","TON"
"Mobile - Locomotives","VA","51","Botetourt","023","Volatile Organic Compounds","CAP","26.7074","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Fredericksburg city","630","Volatile Organic Compounds","CAP","26.5202","TON"
"Mobile - Aircraft","VA","51","Chesapeake city","550","Volatile Organic Compounds","CAP","26.46129231","TON"
"Gas Stations","VA","51","Franklin city","620","Volatile Organic Compounds","CAP","26.43370879","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Prince George","149","Volatile Organic Compounds","CAP","26.4174557","TON"
"Gas Stations","VA","51","Grayson","077","Volatile Organic Compounds","CAP","26.36662822","TON"
"Agriculture - Livestock Waste","VA","51","Washington","191","Volatile Organic Compounds","CAP","26.352","TON"
"Solvent - Graphic Arts","VA","51","Newport News city","700","Volatile Organic Compounds","CAP","26.2275","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Rockbridge","163","Volatile Organic Compounds","CAP","26.1963","TON"
"Industrial Processes - NEC","VA","51","Hanover","085","Volatile Organic Compounds","CAP","26.1193301","TON"
"Mobile - Commercial Marine Vessels","VA","51","Northampton","131","Volatile Organic Compounds","CAP","26.0454481676","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Smyth","173","Volatile Organic Compounds","CAP","26.0419457","TON"
"Fires - Wildfires","VA","51","Bedford","019","Volatile Organic Compounds","CAP","26.012196","TON"
"Waste Disposal","VA","51","Orange","137","Volatile Organic Compounds","CAP","25.9712051","TON"
"Waste Disposal","VA","51","Russell","167","Volatile Organic Compounds","CAP","25.9385256","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Newport News city","700","Volatile Organic Compounds","CAP","25.90130196","TON"
"Fuel Comb - Residential - Wood","VA","51","King William","101","Volatile Organic Compounds","CAP","25.8699716","TON"
"Fires - Wildfires","VA","51","Spotsylvania","177","Volatile Organic Compounds","CAP","25.743455","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Dinwiddie","053","Volatile Organic Compounds","CAP","25.6932375","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Suffolk city","800","Volatile Organic Compounds","CAP","25.684626","TON"
"Waste Disposal","VA","51","Botetourt","023","Volatile Organic Compounds","CAP","25.64029","TON"
"Fuel Comb - Residential - Wood","VA","51","York","199","Volatile Organic Compounds","CAP","25.6369637","TON"
"Fuel Comb - Residential - Wood","VA","51","Nottoway","135","Volatile Organic Compounds","CAP","25.6362663","TON"
"Waste Disposal","VA","51","Alexandria city","510","Volatile Organic Compounds","CAP","25.5841","TON"
"Waste Disposal","VA","51","Carroll","035","Volatile Organic Compounds","CAP","25.5735","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Page","139","Volatile Organic Compounds","CAP","25.526086","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Pittsylvania","143","Volatile Organic Compounds","CAP","25.44732","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Sussex","183","Volatile Organic Compounds","CAP","25.414505","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Goochland","075","Volatile Organic Compounds","CAP","25.3925","TON"
"Gas Stations","VA","51","Lunenburg","111","Volatile Organic Compounds","CAP","25.38173393","TON"
"Waste Disposal","VA","51","Caroline","033","Volatile Organic Compounds","CAP","25.367015","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Waynesboro city","820","Volatile Organic Compounds","CAP","25.3434","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Gloucester","073","Volatile Organic Compounds","CAP","25.3309535","TON"
"Mobile - Locomotives","VA","51","Montgomery","121","Volatile Organic Compounds","CAP","25.278","TON"
"Solvent - Consumer & Commercial Solvent Use","VA","51","Craig","045","Volatile Organic Compounds","CAP","25.242529","TON"
"Solvent - Graphic Arts","VA","51","Frederick","069","Volatile Organic Compounds","CAP","25.2255","TON"
"Gas Stations","VA","51","Norton city","720","Volatile Organic Compounds","CAP","25.15556521","TON"
"Fires - Wildfires","VA","51","Albemarle","003","Volatile Organic Compounds","CAP","25.149646","TON"
"Fires - Prescribed Fires","VA","51","Pulaski","155","Volatile Organic Compounds","CAP","25.0751","TON"
"Waste Disposal","VA","51","Warren","187","Volatile Organic Compounds","CAP","24.95334","TON"
"Industrial Processes - Chemical Manuf","VA","51","Chesterfield","041","Volatile Organic Compounds","CAP","24.88800418","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Henrico","087","Volatile Organic Compounds","CAP","24.88393","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Arlington","013","Volatile Organic Compounds","CAP","24.80810147","TON"
"Gas Stations","VA","51","King and Queen","097","Volatile Organic Compounds","CAP","24.7690434","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Alexandria city","510","Volatile Organic Compounds","CAP","24.53753828","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Bedford","019","Volatile Organic Compounds","CAP","24.47427028290000000976121","TON"
"Fuel Comb - Residential - Wood","VA","51","Lancaster","103","Volatile Organic Compounds","CAP","24.20878438","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Portsmouth city","740","Volatile Organic Compounds","CAP","24.157884","TON"
"Fuel Comb - Residential - Wood","VA","51","Cumberland","049","Volatile Organic Compounds","CAP","24.14236283","TON"
"Gas Stations","VA","51","Mathews","115","Volatile Organic Compounds","CAP","23.93708845","TON"
"Waste Disposal","VA","51","Norton city","720","Volatile Organic Compounds","CAP","23.85629873","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Albemarle","003","Volatile Organic Compounds","CAP","23.769627125","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Mecklenburg","117","Volatile Organic Compounds","CAP","23.676685064","TON"
"Waste Disposal","VA","51","Mecklenburg","117","Volatile Organic Compounds","CAP","23.59809","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","New Kent","127","Volatile Organic Compounds","CAP","23.5919","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Wise","195","Volatile Organic Compounds","CAP","23.589281","TON"
"Fuel Comb - Residential - Wood","VA","51","Portsmouth city","740","Volatile Organic Compounds","CAP","23.5765989","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Warren","187","Volatile Organic Compounds","CAP","23.4963136","TON"
"Solvent - Consumer & Commercial Solvent Use","VA","51","Bath","017","Volatile Organic Compounds","CAP","23.376116","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Frederick","069","Volatile Organic Compounds","CAP","23.35725","TON"
"Commercial Cooking","VA","51","Virginia Beach city","810","Volatile Organic Compounds","CAP","23.3025861","TON"
"Solvent - Degreasing","VA","51","Bedford","019","Volatile Organic Compounds","CAP","23.288","TON"
"Solvent - Graphic Arts","VA","51","Spotsylvania","177","Volatile Organic Compounds","CAP","23.2155","TON"
"Waste Disposal","VA","51","Accomack","001","Volatile Organic Compounds","CAP","23.200643","TON"
"Waste Disposal","VA","51","Fluvanna","065","Volatile Organic Compounds","CAP","23.193778","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Cumberland","049","Volatile Organic Compounds","CAP","23.165000528510000759329327","TON"
"Solvent - Degreasing","VA","51","Charlottesville city","540","Volatile Organic Compounds","CAP","23.0477","TON"
"Industrial Processes - Ferrous Metals","VA","51","Lynchburg city","680","Volatile Organic Compounds","CAP","23.045","TON"
"Agriculture - Livestock Waste","VA","51","Cumberland","049","Volatile Organic Compounds","CAP","23.017","TON"
"Mobile - Locomotives","VA","51","Giles","071","Volatile Organic Compounds","CAP","22.9685","TON"
"Solvent - Degreasing","VA","51","York","199","Volatile Organic Compounds","CAP","22.9553","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Greene","079","Volatile Organic Compounds","CAP","22.9531","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Charles city","036","Volatile Organic Compounds","CAP","22.8590838","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Stafford","179","Volatile Organic Compounds","CAP","22.83555","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Fairfax city","600","Volatile Organic Compounds","CAP","22.8279","TON"
"Industrial Processes - NEC","VA","51","Alexandria city","510","Volatile Organic Compounds","CAP","22.7543","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Colonial Heights city","570","Volatile Organic Compounds","CAP","22.6811460410200008644903882945","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Martinsville city","690","Volatile Organic Compounds","CAP","22.6061099256200021391060736387","TON"
"Solvent - Degreasing","VA","51","Suffolk city","800","Volatile Organic Compounds","CAP","22.4932","TON"
"Industrial Processes - Storage and Transfer","VA","51","Spotsylvania","177","Volatile Organic Compounds","CAP","22.44477","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Colonial Heights city","570","Volatile Organic Compounds","CAP","22.4297349","TON"
"Solvent - Graphic Arts","VA","51","Augusta","015","Volatile Organic Compounds","CAP","22.4115","TON"
"Fuel Comb - Electric Generation - Biomass","VA","51","Halifax","083","Volatile Organic Compounds","CAP","22.3987","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Alleghany","005","Volatile Organic Compounds","CAP","22.2746548855600000048806","TON"
"Agriculture - Livestock Waste","VA","51","Fauquier","061","Volatile Organic Compounds","CAP","22.271","TON"
"Waste Disposal","VA","51","Hopewell city","670","Volatile Organic Compounds","CAP","22.237635","TON"
"Waste Disposal","VA","51","Lunenburg","111","Volatile Organic Compounds","CAP","22.171258","TON"
"Industrial Processes - Storage and Transfer","VA","51","Loudoun","107","Volatile Organic Compounds","CAP","22.11281","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Brunswick","025","Volatile Organic Compounds","CAP","22.1106296","TON"
"Agriculture - Livestock Waste","VA","51","Wythe","197","Volatile Organic Compounds","CAP","22.08","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Southampton","175","Volatile Organic Compounds","CAP","21.9761","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Bland","021","Volatile Organic Compounds","CAP","21.93798293","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Campbell","031","Volatile Organic Compounds","CAP","21.9344824","TON"
"Fuel Comb - Residential - Wood","VA","51","Alexandria city","510","Volatile Organic Compounds","CAP","21.90600604","TON"
"Solvent - Non-Industrial Surface Coating","VA","51","Patrick","141","Volatile Organic Compounds","CAP","21.9001","TON"
"Agriculture - Livestock Waste","VA","51","Smyth","173","Volatile Organic Compounds","CAP","21.759","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Virginia Beach city","810","Volatile Organic Compounds","CAP","21.616","TON"
"Waste Disposal","VA","51","Tazewell","185","Volatile Organic Compounds","CAP","21.560351","TON"
"Industrial Processes - NEC","VA","51","Stafford","179","Volatile Organic Compounds","CAP","21.46018705","TON"
